id,start_date,flight,origin,destination,air_time,distance,airport
6529,1/21/2019,DL-1585,LGA,MCO,164,950,Orlando Intl
6530,1/21/2019,UA-531,EWR,BOS,42,200,General Edward Lawrence Logan Intl
6531,1/21/2019,B6-15,JFK,FLL,165,1069,Fort Lauderdale Hollywood Intl
6532,1/21/2019,UA-689,LGA,ORD,125,733,Chicago Ohare Intl
6533,1/21/2019,UA-1178,EWR,SFO,351,2565,San Francisco Intl
6534,1/21/2019,AA-345,LGA,ORD,131,733,Chicago Ohare Intl
6535,1/21/2019,AA-1999,EWR,MIA,164,1085,Miami Intl
6536,1/21/2019,DL-1779,LGA,FLL,189,1076,Fort Lauderdale Hollywood Intl
6537,1/21/2019,US-894,LGA,CLT,104,544,Charlotte Douglas Intl
6538,1/21/2019,DL-951,JFK,ATL,131,760,Hartsfield Jackson Atlanta Intl
6539,1/21/2019,UA-1109,EWR,MCO,145,937,Orlando Intl
6540,1/21/2019,AA-1351,JFK,ORD,126,740,Chicago Ohare Intl
6541,1/21/2019,US-449,EWR,CLT,96,529,Charlotte Douglas Intl
6542,1/21/2019,UA-512,JFK,SFO,348,2586,San Francisco Intl
6543,1/21/2019,B6-989,JFK,FLL,166,1069,Fort Lauderdale Hollywood Intl
6544,1/21/2019,B6-391,LGA,MCO,176,950,Orlando Intl
6545,1/21/2019,AA-181,JFK,LAX,335,2475,Los Angeles Intl
6546,1/21/2019,UA-535,JFK,LAX,336,2475,Los Angeles Intl
6547,1/21/2019,US-2138,LGA,BOS,42,184,General Edward Lawrence Logan Intl
6548,1/21/2019,B6-1016,JFK,BOS,44,187,General Edward Lawrence Logan Intl
6549,1/21/2019,US-373,JFK,CLT,99,541,Charlotte Douglas Intl
6550,1/21/2019,B6-9,JFK,MCO,165,944,Orlando Intl
6551,1/21/2019,UA-691,LGA,ORD,123,733,Chicago Ohare Intl
6552,1/21/2019,AA-1611,LGA,MIA,166,1096,Miami Intl
6553,1/21/2019,DL-1047,LGA,ATL,131,762,Hartsfield Jackson Atlanta Intl
6554,1/21/2019,DL-926,EWR,ATL,125,746,Hartsfield Jackson Atlanta Intl
6555,1/21/2019,UA-1292,EWR,FLL,169,1065,Fort Lauderdale Hollywood Intl
6556,1/21/2019,AA-353,LGA,ORD,126,733,Chicago Ohare Intl
6557,1/21/2019,AA-119,EWR,LAX,346,2454,Los Angeles Intl
6558,1/21/2019,UA-1703,EWR,BOS,42,200,General Edward Lawrence Logan Intl
6559,1/21/2019,UA-1139,EWR,ORD,116,719,Chicago Ohare Intl
6560,1/21/2019,UA-272,JFK,SFO,351,2586,San Francisco Intl
6561,1/21/2019,B6-527,EWR,MCO,161,937,Orlando Intl
6562,1/21/2019,MQ-3730,EWR,ORD,119,719,Chicago Ohare Intl
6563,1/21/2019,DL-2190,JFK,MIA,166,1089,Miami Intl
6564,1/21/2019,AA-543,JFK,MIA,165,1089,Miami Intl
6565,1/21/2019,UA-1165,EWR,LAX,341,2454,Los Angeles Intl
6566,1/21/2019,US-2140,LGA,BOS,76,184,General Edward Lawrence Logan Intl
6567,1/21/2019,UA-954,EWR,ORD,122,719,Chicago Ohare Intl
6568,1/21/2019,DL-87,JFK,LAX,343,2475,Los Angeles Intl
6569,1/21/2019,DL-1465,JFK,SFO,357,2586,San Francisco Intl
6570,1/21/2019,DL-2159,JFK,MCO,162,944,Orlando Intl
6571,1/21/2019,UA-1054,EWR,SFO,351,2565,San Francisco Intl
6572,1/21/2019,AA-21,JFK,LAX,329,2475,Los Angeles Intl
6573,1/21/2019,AA-359,LGA,ORD,125,733,Chicago Ohare Intl
6574,1/21/2019,B6-155,JFK,MCO,163,944,Orlando Intl
6575,1/21/2019,DL-947,LGA,ATL,134,762,Hartsfield Jackson Atlanta Intl
6576,1/21/2019,9E-3525,JFK,ORD,131,740,Chicago Ohare Intl
6577,1/21/2019,DL-1485,LGA,MCO,156,950,Orlando Intl
6578,1/21/2019,DL-83,JFK,FLL,162,1069,Fort Lauderdale Hollywood Intl
6579,1/21/2019,DL-2139,LGA,MIA,177,1096,Miami Intl
6580,1/21/2019,DL-1854,LGA,FLL,189,1076,Fort Lauderdale Hollywood Intl
6581,1/21/2019,EV-4437,EWR,CLT,94,529,Charlotte Douglas Intl
6582,1/21/2019,US-2142,LGA,BOS,35,184,General Edward Lawrence Logan Intl
6583,1/21/2019,B6-645,JFK,SFO,353,2586,San Francisco Intl
6584,1/21/2019,DL-1147,LGA,ATL,135,762,Hartsfield Jackson Atlanta Intl
6585,1/21/2019,UA-890,EWR,MIA,163,1085,Miami Intl
6586,1/21/2019,UA-771,JFK,LAX,340,2475,Los Angeles Intl
6587,1/21/2019,B6-801,JFK,FLL,167,1069,Fort Lauderdale Hollywood Intl
6588,1/21/2019,AA-1762,JFK,BOS,NA,187,General Edward Lawrence Logan Intl
6589,1/21/2019,AA-1709,LGA,MIA,157,1096,Miami Intl
6590,1/21/2019,DL-402,JFK,BOS,51,187,General Edward Lawrence Logan Intl
6591,1/21/2019,UA-1243,EWR,BOS,39,200,General Edward Lawrence Logan Intl
6592,1/21/2019,MQ-4662,LGA,ATL,130,762,Hartsfield Jackson Atlanta Intl
6593,1/21/2019,AA-177,JFK,SFO,345,2586,San Francisco Intl
6594,1/21/2019,MQ-3744,EWR,ORD,112,719,Chicago Ohare Intl
6595,1/21/2019,AA-371,LGA,ORD,117,733,Chicago Ohare Intl
6596,1/21/2019,B6-677,JFK,LAX,343,2475,Los Angeles Intl
6597,1/21/2019,B6-1020,JFK,BOS,61,187,General Edward Lawrence Logan Intl
6598,1/21/2019,US-2144,LGA,BOS,33,184,General Edward Lawrence Logan Intl
6599,1/21/2019,DL-2363,JFK,LAX,343,2475,Los Angeles Intl
6600,1/21/2019,MQ-4584,LGA,CLT,98,544,Charlotte Douglas Intl
6601,1/21/2019,B6-529,EWR,MCO,161,937,Orlando Intl
6602,1/21/2019,B6-381,LGA,FLL,158,1076,Fort Lauderdale Hollywood Intl
6603,1/21/2019,B6-11,JFK,FLL,172,1069,Fort Lauderdale Hollywood Intl
6604,1/21/2019,B6-43,JFK,MCO,167,944,Orlando Intl
6605,1/21/2019,UA-1066,EWR,BOS,64,200,General Edward Lawrence Logan Intl
6606,1/21/2019,B6-515,EWR,FLL,168,1065,Fort Lauderdale Hollywood Intl
6607,1/21/2019,UA-647,EWR,MCO,159,937,Orlando Intl
6608,1/21/2019,UA-695,LGA,ORD,116,733,Chicago Ohare Intl
6609,1/21/2019,AA-185,JFK,LAX,339,2475,Los Angeles Intl
6610,1/21/2019,B6-1178,EWR,BOS,66,200,General Edward Lawrence Logan Intl
6611,1/21/2019,B6-399,LGA,MCO,156,950,Orlando Intl
6612,1/21/2019,B6-383,LGA,FLL,169,1076,Fort Lauderdale Hollywood Intl
6613,1/21/2019,B6-1018,JFK,BOS,35,187,General Edward Lawrence Logan Intl
6614,1/21/2019,9E-3798,JFK,CLT,NA,541,Charlotte Douglas Intl
6615,1/21/2019,UA-570,EWR,BOS,NA,200,General Edward Lawrence Logan Intl
6616,1/22/2019,US-1117,EWR,CLT,98,529,Charlotte Douglas Intl
6617,1/22/2019,AA-1141,JFK,MIA,151,1089,Miami Intl
6618,1/22/2019,B6-380,EWR,BOS,40,200,General Edward Lawrence Logan Intl
6619,1/22/2019,US-2114,LGA,BOS,33,184,General Edward Lawrence Logan Intl
6620,1/22/2019,B6-125,JFK,FLL,173,1069,Fort Lauderdale Hollywood Intl
6621,1/22/2019,UA-303,JFK,SFO,350,2586,San Francisco Intl
6622,1/22/2019,AA-301,LGA,ORD,120,733,Chicago Ohare Intl
6623,1/22/2019,DL-461,LGA,ATL,132,762,Hartsfield Jackson Atlanta Intl
6624,1/22/2019,B6-507,EWR,FLL,168,1065,Fort Lauderdale Hollywood Intl
6625,1/22/2019,UA-1030,JFK,LAX,345,2475,Los Angeles Intl
6626,1/22/2019,B6-371,LGA,FLL,171,1076,Fort Lauderdale Hollywood Intl
6627,1/22/2019,UA-541,EWR,BOS,42,200,General Edward Lawrence Logan Intl
6628,1/22/2019,AA-1837,LGA,MIA,159,1096,Miami Intl
6629,1/22/2019,US-1791,JFK,CLT,104,541,Charlotte Douglas Intl
6630,1/22/2019,DL-575,EWR,ATL,126,746,Hartsfield Jackson Atlanta Intl
6631,1/22/2019,9E-3856,JFK,ATL,132,760,Hartsfield Jackson Atlanta Intl
6632,1/22/2019,MQ-4650,LGA,ATL,128,762,Hartsfield Jackson Atlanta Intl
6633,1/22/2019,US-1507,EWR,CLT,101,529,Charlotte Douglas Intl
6634,1/22/2019,MQ-4576,LGA,CLT,106,544,Charlotte Douglas Intl
6635,1/22/2019,AA-1895,EWR,MIA,162,1085,Miami Intl
6636,1/22/2019,B6-905,JFK,ORD,130,740,Chicago Ohare Intl
6637,1/22/2019,AA-303,LGA,ORD,124,733,Chicago Ohare Intl
6638,1/22/2019,US-1433,LGA,CLT,106,544,Charlotte Douglas Intl
6639,1/22/2019,B6-1002,JFK,BOS,39,187,General Edward Lawrence Logan Intl
6640,1/22/2019,EV-4471,EWR,CLT,114,529,Charlotte Douglas Intl
6641,1/22/2019,UA-421,EWR,SFO,350,2565,San Francisco Intl
6642,1/22/2019,UA-772,EWR,MIA,167,1085,Miami Intl
6643,1/22/2019,UA-1701,EWR,FLL,169,1065,Fort Lauderdale Hollywood Intl
6644,1/22/2019,US-926,EWR,CLT,102,529,Charlotte Douglas Intl
6645,1/22/2019,AA-305,LGA,ORD,124,733,Chicago Ohare Intl
6646,1/22/2019,AA-1815,JFK,MCO,153,944,Orlando Intl
6647,1/22/2019,US-2116,LGA,BOS,39,184,General Edward Lawrence Logan Intl
6648,1/22/2019,UA-1142,EWR,BOS,43,200,General Edward Lawrence Logan Intl
6649,1/22/2019,DL-1547,LGA,ATL,128,762,Hartsfield Jackson Atlanta Intl
6650,1/22/2019,DL-2003,LGA,MIA,169,1096,Miami Intl
6651,1/22/2019,UA-298,EWR,LAX,335,2454,Los Angeles Intl
6652,1/22/2019,B6-671,JFK,LAX,335,2475,Los Angeles Intl
6653,1/22/2019,DL-763,JFK,LAX,344,2475,Los Angeles Intl
6654,1/22/2019,DL-1865,JFK,SFO,346,2586,San Francisco Intl
6655,1/22/2019,UA-1162,EWR,ORD,119,719,Chicago Ohare Intl
6656,1/22/2019,B6-389,LGA,MCO,161,950,Orlando Intl
6657,1/22/2019,UA-799,JFK,SFO,366,2586,San Francisco Intl
6658,1/22/2019,MQ-3737,EWR,ORD,117,719,Chicago Ohare Intl
6659,1/22/2019,AA-2279,LGA,MIA,170,1096,Miami Intl
6660,1/22/2019,B6-981,JFK,FLL,179,1069,Fort Lauderdale Hollywood Intl
6661,1/22/2019,AA-825,JFK,FLL,178,1069,Fort Lauderdale Hollywood Intl
6662,1/22/2019,AA-443,JFK,MIA,176,1089,Miami Intl
6663,1/22/2019,UA-457,LGA,ORD,119,733,Chicago Ohare Intl
6664,1/22/2019,UA-235,EWR,MCO,155,937,Orlando Intl
6665,1/22/2019,AA-33,JFK,LAX,343,2475,Los Angeles Intl
6666,1/22/2019,DL-807,EWR,ATL,129,746,Hartsfield Jackson Atlanta Intl
6667,1/22/2019,AA-309,LGA,ORD,126,733,Chicago Ohare Intl
6668,1/22/2019,UA-673,EWR,ORD,121,719,Chicago Ohare Intl
6669,1/22/2019,AA-59,JFK,SFO,356,2586,San Francisco Intl
6670,1/22/2019,AA-2267,LGA,MIA,164,1096,Miami Intl
6671,1/22/2019,UA-397,JFK,SFO,337,2586,San Francisco Intl
6672,1/22/2019,DL-2143,JFK,MIA,172,1089,Miami Intl
6673,1/22/2019,US-1733,LGA,CLT,102,544,Charlotte Douglas Intl
6674,1/22/2019,DL-2047,LGA,ATL,139,762,Hartsfield Jackson Atlanta Intl
6675,1/22/2019,US-2118,LGA,BOS,43,184,General Edward Lawrence Logan Intl
6676,1/22/2019,DL-1271,JFK,FLL,168,1069,Fort Lauderdale Hollywood Intl
6677,1/22/2019,B6-517,EWR,MCO,162,937,Orlando Intl
6678,1/22/2019,DL-1959,JFK,MCO,162,944,Orlando Intl
6679,1/22/2019,US-675,EWR,CLT,101,529,Charlotte Douglas Intl
6680,1/22/2019,B6-219,JFK,CLT,104,541,Charlotte Douglas Intl
6681,1/22/2019,B6-17,JFK,FLL,175,1069,Fort Lauderdale Hollywood Intl
6682,1/22/2019,B6-1172,EWR,BOS,40,200,General Edward Lawrence Logan Intl
6683,1/22/2019,DL-269,JFK,ATL,130,760,Hartsfield Jackson Atlanta Intl
6684,1/22/2019,US-487,JFK,CLT,105,541,Charlotte Douglas Intl
6685,1/22/2019,UA-1601,EWR,FLL,164,1065,Fort Lauderdale Hollywood Intl
6686,1/22/2019,AA-1838,JFK,BOS,39,187,General Edward Lawrence Logan Intl
6687,1/22/2019,9E-3521,JFK,ORD,131,740,Chicago Ohare Intl
6688,1/22/2019,AA-313,LGA,ORD,123,733,Chicago Ohare Intl
6689,1/22/2019,UA-1028,EWR,MCO,159,937,Orlando Intl
6690,1/22/2019,MQ-4610,LGA,ATL,126,762,Hartsfield Jackson Atlanta Intl
6691,1/22/2019,9E-3422,JFK,BOS,37,187,General Edward Lawrence Logan Intl
6692,1/22/2019,UA-1480,EWR,SFO,356,2565,San Francisco Intl
6693,1/22/2019,UA-1580,EWR,BOS,42,200,General Edward Lawrence Logan Intl
6694,1/22/2019,US-1429,LGA,CLT,104,544,Charlotte Douglas Intl
6695,1/22/2019,UA-112,JFK,LAX,330,2475,Los Angeles Intl
6696,1/22/2019,DL-1747,LGA,ATL,127,762,Hartsfield Jackson Atlanta Intl
6697,1/22/2019,AA-647,JFK,MIA,159,1089,Miami Intl
6698,1/22/2019,US-2120,LGA,BOS,36,184,General Edward Lawrence Logan Intl
6699,1/22/2019,UA-385,EWR,ORD,125,719,Chicago Ohare Intl
6700,1/22/2019,UA-714,EWR,MIA,172,1085,Miami Intl
6701,1/22/2019,DL-485,EWR,ATL,121,746,Hartsfield Jackson Atlanta Intl
6702,1/22/2019,DL-1885,LGA,MCO,158,950,Orlando Intl
6703,1/22/2019,DL-120,JFK,LAX,336,2475,Los Angeles Intl
6704,1/22/2019,DL-2379,LGA,FLL,165,1076,Fort Lauderdale Hollywood Intl
6705,1/22/2019,UA-544,LGA,ORD,123,733,Chicago Ohare Intl
6706,1/22/2019,AA-1,JFK,LAX,330,2475,Los Angeles Intl
6707,1/22/2019,MQ-4582,LGA,CLT,97,544,Charlotte Douglas Intl
6708,1/22/2019,UA-405,EWR,LAX,330,2454,Los Angeles Intl
6709,1/22/2019,B6-25,JFK,FLL,171,1069,Fort Lauderdale Hollywood Intl
6710,1/22/2019,B6-1004,JFK,BOS,36,187,General Edward Lawrence Logan Intl
6711,1/22/2019,B6-41,JFK,MCO,159,944,Orlando Intl
6712,1/22/2019,B6-375,LGA,FLL,173,1076,Fort Lauderdale Hollywood Intl
6713,1/22/2019,MQ-4654,LGA,ATL,130,762,Hartsfield Jackson Atlanta Intl
6714,1/22/2019,US-2122,LGA,BOS,37,184,General Edward Lawrence Logan Intl
6715,1/22/2019,B6-503,EWR,FLL,171,1065,Fort Lauderdale Hollywood Intl
6716,1/22/2019,US-1277,LGA,CLT,106,544,Charlotte Douglas Intl
6717,1/22/2019,UA-1623,EWR,MCO,159,937,Orlando Intl
6718,1/22/2019,UA-529,EWR,FLL,173,1065,Fort Lauderdale Hollywood Intl
6719,1/22/2019,DL-1847,LGA,ATL,127,762,Hartsfield Jackson Atlanta Intl
6720,1/22/2019,US-1427,JFK,CLT,111,541,Charlotte Douglas Intl
6721,1/22/2019,US-375,EWR,CLT,107,529,Charlotte Douglas Intl
6722,1/22/2019,DL-2343,EWR,ATL,128,746,Hartsfield Jackson Atlanta Intl
6723,1/22/2019,AA-19,JFK,LAX,332,2475,Los Angeles Intl
6724,1/22/2019,B6-641,JFK,SFO,354,2586,San Francisco Intl
6725,1/22/2019,B6-31,JFK,MCO,164,944,Orlando Intl
6726,1/22/2019,AA-179,JFK,SFO,349,2586,San Francisco Intl
6727,1/22/2019,UA-655,EWR,BOS,36,200,General Edward Lawrence Logan Intl
6728,1/22/2019,US-2124,LGA,BOS,33,184,General Edward Lawrence Logan Intl
6729,1/22/2019,B6-373,LGA,FLL,166,1076,Fort Lauderdale Hollywood Intl
6730,1/22/2019,UA-1289,EWR,SFO,350,2565,San Francisco Intl
6731,1/22/2019,AA-2099,LGA,MIA,167,1096,Miami Intl
6732,1/22/2019,UA-816,JFK,SFO,349,2586,San Francisco Intl
6733,1/22/2019,AA-319,LGA,ORD,119,733,Chicago Ohare Intl
6734,1/22/2019,EV-4156,EWR,ATL,130,746,Hartsfield Jackson Atlanta Intl
6735,1/22/2019,US-1625,LGA,CLT,91,544,Charlotte Douglas Intl
6736,1/22/2019,B6-673,JFK,LAX,339,2475,Los Angeles Intl
6737,1/22/2019,DL-695,JFK,MCO,155,944,Orlando Intl
6738,1/22/2019,UA-1736,EWR,MCO,152,937,Orlando Intl
6739,1/22/2019,AA-327,LGA,ORD,119,733,Chicago Ohare Intl
6740,1/22/2019,B6-523,EWR,MCO,155,937,Orlando Intl
6741,1/22/2019,UA-703,JFK,LAX,337,2475,Los Angeles Intl
6742,1/22/2019,DL-930,LGA,FLL,188,1076,Fort Lauderdale Hollywood Intl
6743,1/22/2019,AA-1623,EWR,MIA,159,1085,Miami Intl
6744,1/22/2019,DL-401,EWR,ATL,130,746,Hartsfield Jackson Atlanta Intl
6745,1/22/2019,9E-3483,JFK,BOS,34,187,General Edward Lawrence Logan Intl
6746,1/22/2019,DL-863,JFK,LAX,340,2475,Los Angeles Intl
6747,1/22/2019,US-1443,JFK,CLT,100,541,Charlotte Douglas Intl
6748,1/22/2019,US-2126,LGA,BOS,34,184,General Edward Lawrence Logan Intl
6749,1/22/2019,DL-1947,LGA,ATL,120,762,Hartsfield Jackson Atlanta Intl
6750,1/22/2019,AA-3,JFK,LAX,341,2475,Los Angeles Intl
6751,1/22/2019,DL-1647,LGA,ATL,123,762,Hartsfield Jackson Atlanta Intl
6752,1/22/2019,EV-4641,EWR,CLT,98,529,Charlotte Douglas Intl
6753,1/22/2019,B6-1174,EWR,BOS,39,200,General Edward Lawrence Logan Intl
6754,1/22/2019,UA-583,EWR,SFO,354,2565,San Francisco Intl
6755,1/22/2019,DL-2044,LGA,MIA,169,1096,Miami Intl
6756,1/22/2019,MQ-3697,EWR,ORD,118,719,Chicago Ohare Intl
6757,1/22/2019,UA-1186,EWR,MIA,181,1085,Miami Intl
6758,1/22/2019,MQ-3795,EWR,ORD,117,719,Chicago Ohare Intl
6759,1/22/2019,EV-3826,EWR,ATL,140,746,Hartsfield Jackson Atlanta Intl
6760,1/22/2019,AA-2253,LGA,MIA,168,1096,Miami Intl
6761,1/22/2019,MQ-4658,LGA,ATL,123,762,Hartsfield Jackson Atlanta Intl
6762,1/22/2019,DL-1685,LGA,MCO,162,950,Orlando Intl
6763,1/22/2019,UA-1641,EWR,MCO,157,937,Orlando Intl
6764,1/22/2019,AA-2041,JFK,MIA,177,1089,Miami Intl
6765,1/22/2019,US-2128,LGA,BOS,34,184,General Edward Lawrence Logan Intl
6766,1/22/2019,DL-781,LGA,ATL,124,762,Hartsfield Jackson Atlanta Intl
6767,1/22/2019,UA-1249,EWR,ORD,121,719,Chicago Ohare Intl
6768,1/22/2019,AA-329,LGA,ORD,126,733,Chicago Ohare Intl
6769,1/22/2019,US-1459,LGA,CLT,98,544,Charlotte Douglas Intl
6770,1/22/2019,B6-85,JFK,FLL,162,1069,Fort Lauderdale Hollywood Intl
6771,1/22/2019,US-1895,EWR,CLT,91,529,Charlotte Douglas Intl
6772,1/22/2019,AA-1850,JFK,BOS,37,187,General Edward Lawrence Logan Intl
6773,1/22/2019,UA-244,EWR,BOS,35,200,General Edward Lawrence Logan Intl
6774,1/22/2019,UA-1110,EWR,LAX,342,2454,Los Angeles Intl
6775,1/22/2019,DL-2043,JFK,ATL,121,760,Hartsfield Jackson Atlanta Intl
6776,1/22/2019,AA-117,JFK,LAX,347,2475,Los Angeles Intl
6777,1/22/2019,B6-525,EWR,MCO,161,937,Orlando Intl
6778,1/22/2019,B6-1783,JFK,MCO,161,944,Orlando Intl
6779,1/22/2019,B6-1006,JFK,BOS,40,187,General Edward Lawrence Logan Intl
6780,1/22/2019,US-2130,LGA,BOS,34,184,General Edward Lawrence Logan Intl
6781,1/22/2019,UA-1164,EWR,FLL,172,1065,Fort Lauderdale Hollywood Intl
6782,1/22/2019,DL-2247,LGA,ATL,122,762,Hartsfield Jackson Atlanta Intl
6783,1/22/2019,AA-1073,LGA,MIA,172,1096,Miami Intl
6784,1/22/2019,MQ-4577,LGA,CLT,95,544,Charlotte Douglas Intl
6785,1/22/2019,DL-2079,LGA,FLL,174,1076,Fort Lauderdale Hollywood Intl
6786,1/22/2019,UA-267,EWR,ORD,119,719,Chicago Ohare Intl
6787,1/22/2019,MQ-3728,EWR,ORD,121,719,Chicago Ohare Intl
6788,1/22/2019,UA-257,JFK,SFO,359,2586,San Francisco Intl
6789,1/22/2019,B6-505,EWR,FLL,165,1065,Fort Lauderdale Hollywood Intl
6790,1/22/2019,DL-935,EWR,ATL,118,746,Hartsfield Jackson Atlanta Intl
6791,1/22/2019,DL-2126,JFK,SFO,365,2586,San Francisco Intl
6792,1/22/2019,US-1445,LGA,CLT,95,544,Charlotte Douglas Intl
6793,1/22/2019,B6-1010,JFK,BOS,39,187,General Edward Lawrence Logan Intl
6794,1/22/2019,UA-1579,EWR,MIA,168,1085,Miami Intl
6795,1/22/2019,UA-717,EWR,BOS,39,200,General Edward Lawrence Logan Intl
6796,1/22/2019,9E-3452,JFK,BOS,41,187,General Edward Lawrence Logan Intl
6797,1/22/2019,AA-337,LGA,ORD,126,733,Chicago Ohare Intl
6798,1/22/2019,UA-473,EWR,FLL,182,1065,Fort Lauderdale Hollywood Intl
6799,1/22/2019,UA-685,LGA,ORD,123,733,Chicago Ohare Intl
6800,1/22/2019,US-2132,LGA,BOS,38,184,General Edward Lawrence Logan Intl
6801,1/22/2019,AA-1925,LGA,MIA,169,1096,Miami Intl
6802,1/22/2019,UA-1600,EWR,LAX,338,2454,Los Angeles Intl
6803,1/22/2019,DL-963,JFK,LAX,330,2475,Los Angeles Intl
6804,1/22/2019,EV-4326,EWR,CLT,109,529,Charlotte Douglas Intl
6805,1/22/2019,US-720,EWR,CLT,104,529,Charlotte Douglas Intl
6806,1/22/2019,B6-393,LGA,MCO,159,950,Orlando Intl
6807,1/22/2019,B6-153,JFK,MCO,161,944,Orlando Intl
6808,1/22/2019,AA-1769,JFK,MIA,170,1089,Miami Intl
6809,1/22/2019,UA-1566,EWR,MCO,153,937,Orlando Intl
6810,1/22/2019,AA-1813,JFK,MCO,154,944,Orlando Intl
6811,1/22/2019,UA-1698,EWR,SFO,360,2565,San Francisco Intl
6812,1/22/2019,B6-377,LGA,FLL,171,1076,Fort Lauderdale Hollywood Intl
6813,1/22/2019,MQ-4579,LGA,CLT,97,544,Charlotte Douglas Intl
6814,1/22/2019,DL-2347,LGA,ATL,126,762,Hartsfield Jackson Atlanta Intl
6815,1/22/2019,AA-1039,JFK,FLL,178,1069,Fort Lauderdale Hollywood Intl
6816,1/22/2019,UA-1624,EWR,FLL,162,1065,Fort Lauderdale Hollywood Intl
6817,1/22/2019,UA-161,JFK,LAX,331,2475,Los Angeles Intl
6818,1/22/2019,9E-3523,JFK,ORD,130,740,Chicago Ohare Intl
6819,1/22/2019,AA-85,JFK,SFO,367,2586,San Francisco Intl
6820,1/22/2019,B6-917,JFK,ORD,132,740,Chicago Ohare Intl
6821,1/22/2019,DL-1942,EWR,ATL,117,746,Hartsfield Jackson Atlanta Intl
6822,1/22/2019,DL-95,JFK,ATL,121,760,Hartsfield Jackson Atlanta Intl
6823,1/22/2019,DL-2027,JFK,FLL,169,1069,Fort Lauderdale Hollywood Intl
6824,1/22/2019,UA-1116,EWR,BOS,40,200,General Edward Lawrence Logan Intl
6825,1/22/2019,US-1665,LGA,CLT,91,544,Charlotte Douglas Intl
6826,1/22/2019,DL-4,JFK,MCO,149,944,Orlando Intl
6827,1/22/2019,US-2134,LGA,BOS,42,184,General Edward Lawrence Logan Intl
6828,1/22/2019,DL-161,JFK,MIA,184,1089,Miami Intl
6829,1/22/2019,DL-2377,LGA,MCO,159,950,Orlando Intl
6830,1/22/2019,AA-341,LGA,ORD,125,733,Chicago Ohare Intl
6831,1/22/2019,AA-1467,LGA,MIA,179,1096,Miami Intl
6832,1/22/2019,B6-157,JFK,MCO,157,944,Orlando Intl
6833,1/22/2019,DL-847,LGA,ATL,120,762,Hartsfield Jackson Atlanta Intl
6834,1/22/2019,MQ-4661,LGA,ATL,122,762,Hartsfield Jackson Atlanta Intl
6835,1/22/2019,UA-872,EWR,MCO,166,937,Orlando Intl
6836,1/22/2019,B6-675,JFK,LAX,339,2475,Los Angeles Intl
6837,1/22/2019,9E-3453,JFK,BOS,37,187,General Edward Lawrence Logan Intl
6838,1/22/2019,MQ-3695,EWR,ORD,122,719,Chicago Ohare Intl
6839,1/22/2019,B6-1085,JFK,CLT,104,541,Charlotte Douglas Intl
6840,1/22/2019,UA-627,EWR,ORD,124,719,Chicago Ohare Intl
6841,1/22/2019,US-123,EWR,CLT,94,529,Charlotte Douglas Intl
6842,1/22/2019,AA-181,JFK,LAX,332,2475,Los Angeles Intl
6843,1/22/2019,UA-464,EWR,ORD,119,719,Chicago Ohare Intl
6844,1/22/2019,AA-1790,JFK,BOS,40,187,General Edward Lawrence Logan Intl
6845,1/22/2019,DL-31,JFK,SFO,361,2586,San Francisco Intl
6846,1/22/2019,UA-689,LGA,ORD,121,733,Chicago Ohare Intl
6847,1/22/2019,B6-1176,EWR,BOS,38,200,General Edward Lawrence Logan Intl
6848,1/22/2019,B6-509,EWR,FLL,178,1065,Fort Lauderdale Hollywood Intl
6849,1/22/2019,DL-127,JFK,LAX,341,2475,Los Angeles Intl
6850,1/22/2019,UA-1064,EWR,BOS,40,200,General Edward Lawrence Logan Intl
6851,1/22/2019,B6-15,JFK,FLL,179,1069,Fort Lauderdale Hollywood Intl
6852,1/22/2019,US-2136,LGA,BOS,40,184,General Edward Lawrence Logan Intl
6853,1/22/2019,UA-1284,EWR,SFO,357,2565,San Francisco Intl
6854,1/22/2019,DL-2042,EWR,ATL,121,746,Hartsfield Jackson Atlanta Intl
6855,1/22/2019,AA-1351,JFK,ORD,129,740,Chicago Ohare Intl
6856,1/22/2019,DL-1499,LGA,ATL,119,762,Hartsfield Jackson Atlanta Intl
6857,1/22/2019,US-894,LGA,CLT,89,544,Charlotte Douglas Intl
6858,1/22/2019,US-449,EWR,CLT,91,529,Charlotte Douglas Intl
6859,1/22/2019,UA-1109,EWR,MCO,150,937,Orlando Intl
6860,1/22/2019,UA-512,JFK,SFO,357,2586,San Francisco Intl
6861,1/22/2019,DL-2115,LGA,MIA,172,1096,Miami Intl
6862,1/22/2019,UA-250,EWR,LAX,330,2454,Los Angeles Intl
6863,1/22/2019,AA-133,JFK,LAX,333,2475,Los Angeles Intl
6864,1/22/2019,AA-543,JFK,MIA,179,1089,Miami Intl
6865,1/22/2019,DL-1585,LGA,MCO,160,950,Orlando Intl
6866,1/22/2019,DL-1779,LGA,FLL,173,1076,Fort Lauderdale Hollywood Intl
6867,1/22/2019,AA-177,JFK,SFO,362,2586,San Francisco Intl
6868,1/22/2019,UA-535,JFK,LAX,341,2475,Los Angeles Intl
6869,1/22/2019,B6-391,LGA,MCO,153,950,Orlando Intl
6870,1/22/2019,B6-989,JFK,FLL,175,1069,Fort Lauderdale Hollywood Intl
6871,1/22/2019,US-373,JFK,CLT,94,541,Charlotte Douglas Intl
6872,1/22/2019,B6-9,JFK,MCO,159,944,Orlando Intl
